batch,arm,cell,seed,game,bot,sharePar,src,K,size,turnCap,budgetMs,roster
20260827-overnight,slider,headline-mix-king,84809,20260827-overnight|headline-mix-king|84809|headline-mix-king-s84809-r1.jsonl.gz,lobster-material,0.2033898305084746,derived,3,25,120,2000,king|queen|rook|knight|snake|snake
20260827-overnight,slider,headline-mix-king,84815,20260827-overnight|headline-mix-king|84815|headline-mix-king-s84815-r1.jsonl.gz,reflex,0.0,derived,3,25,120,2000,king|queen|rook|knight|snake|snake
20260827-overnight,slider,headline-mix-king,84815,20260827-overnight|headline-mix-king|84815|headline-mix-king-s84815-r1.jsonl.gz,lobster-slider,3.0,derived,3,25,120,2000,king|queen|rook|knight|snake|snake
20260827-overnight,slider,headline-mix-king,84815,20260827-overnight|headline-mix-king|84815|headline-mix-king-s84815-r1.jsonl.gz,lobster-material,0.0,derived,3,25,120,2000,king|queen|rook|knight|snake|snake
20260827-overnight,slider,headline-mix-king,84813,20260827-overnight|headline-mix-king|84813|headline-mix-king-s84813-r2.jsonl.gz,lobster-material,1.5,derived,3,25,120,2000,king|queen|rook|knight|snake|snake
20260827-overnight,slider,headline-mix-king,84813,20260827-overnight|headline-mix-king|84813|headline-mix-king-s84813-r2.jsonl.gz,reflex,0.0,derived,3,25,120,2000,king|queen|rook|knight|snake|snake
20260827-overnight,slider,headline-mix-king,84813,20260827-overnight|headline-mix-king|84813|headline-mix-king-s84813-r2.jsonl.gz,lobster-slider,1.5,derived,3,25,120,2000,king|queen|rook|knight|snake|snake
20260827-overnight,slider,headline-mix-king,84808,20260827-overnight|headline-mix-king|84808|headline-mix-king-s84808-r0.jsonl.gz,lobster-slider,0.0,derived,3,25,120,2000,king|queen|rook|knight|snake|snake
20260827-overnight,slider,headline-mix-king,84808,20260827-overnight|headline-mix-king|84808|headline-mix-king-s84808-r0.jsonl.gz,lobster-material,3.0,derived,3,25,120,2000,king|queen|rook|knight|snake|snake
20260827-overnight,slider,headline-mix-king,84808,20260827-overnight|headline-mix-king|84808|headline-mix-king-s84808-r0.jsonl.gz,reflex,0.0,derived,3,25,120,2000,king|queen|rook|knight|snake|snake
20260827-overnight,slider,snake5-pawn,84810,20260827-overnight|snake5-pawn|84810|snake5-pawn-s84810-r1.jsonl.gz,reflex,0.4666666666666667,derived,3,25,120,2000,pawn|snake|snake|snake|snake|snake
20260827-overnight,slider,snake5-pawn,84810,20260827-overnight|snake5-pawn|84810|snake5-pawn-s84810-r1.jsonl.gz,lobster-slider,1.8,derived,3,25,120,2000,pawn|snake|snake|snake|snake|snake
20260827-overnight,slider,snake5-pawn,84810,20260827-overnight|snake5-pawn|84810|snake5-pawn-s84810-r1.jsonl.gz,lobster-material,0.7333333333333333,derived,3,25,120,2000,pawn|snake|snake|snake|snake|snake
20260827-overnight,slider,null-snake6,84805,20260827-overnight|null-snake6|84805|null-snake6-s84805-r0.jsonl.gz,lobster-slider,2.111111111111111,derived,3,25,120,2000,snake|snake|snake|snake|snake|snake
20260827-overnight,slider,null-snake6,84805,20260827-overnight|null-snake6|84805|null-snake6-s84805-r0.jsonl.gz,lobster-material,0.8888888888888888,derived,3,25,120,2000,snake|snake|snake|snake|snake|snake
20260827-overnight,slider,null-snake6,84805,20260827-overnight|null-snake6|84805|null-snake6-s84805-r0.jsonl.gz,reflex,0.0,derived,3,25,120,2000,snake|snake|snake|snake|snake|snake
20260827-overnight,slider,snake5-queen,84814,20260827-overnight|snake5-queen|84814|snake5-queen-s84814-r0.jsonl.gz,lobster-slider,1.4727272727272727,derived,3,25,120,2000,queen|snake|snake|snake|snake|snake
20260827-overnight,slider,snake5-queen,84814,20260827-overnight|snake5-queen|84814|snake5-queen-s84814-r0.jsonl.gz,lobster-material,1.5272727272727273,derived,3,25,120,2000,queen|snake|snake|snake|snake|snake
20260827-overnight,slider,snake5-queen,84814,20260827-overnight|snake5-queen|84814|snake5-queen-s84814-r0.jsonl.gz,reflex,0.0,derived,3,25,120,2000,queen|snake|snake|snake|snake|snake
20260827-overnight,slider,null-snake6,84816,20260827-overnight|null-snake6|84816|null-snake6-s84816-r1.jsonl.gz,reflex,0.0,derived,3,25,120,2000,snake|snake|snake|snake|snake|snake
20260827-overnight,slider,null-snake6,84816,20260827-overnight|null-snake6|84816|null-snake6-s84816-r1.jsonl.gz,lobster-slider,2.391304347826087,derived,3,25,120,2000,snake|snake|snake|snake|snake|snake
20260827-overnight,slider,null-snake6,84816,20260827-overnight|null-snake6|84816|null-snake6-s84816-r1.jsonl.gz,lobster-material,0.6086956521739131,derived,3,25,120,2000,snake|snake|snake|snake|snake|snake
20260827-overnight,slider,snake5-pawn,84809,20260827-overnight|snake5-pawn|84809|snake5-pawn-s84809-r1.jsonl.gz,reflex,0.3076923076923077,derived,3,25,120,2000,pawn|snake|snake|snake|snake|snake
20260827-overnight,slider,snake5-pawn,84809,20260827-overnight|snake5-pawn|84809|snake5-pawn-s84809-r1.jsonl.gz,lobster-slider,2.3846153846153846,derived,3,25,120,2000,pawn|snake|snake|snake|snake|snake
20260827-overnight,slider,snake5-pawn,84809,20260827-overnight|snake5-pawn|84809|snake5-pawn-s84809-r1.jsonl.gz,lobster-material,0.3076923076923077,derived,3,25,120,2000,pawn|snake|snake|snake|snake|snake
20260827-overnight,slider,snake5-pawn,84801,20260827-overnight|snake5-pawn|84801|snake5-pawn-s84801-r2.jsonl.gz,lobster-material,0.2727272727272727,derived,3,25,120,2000,pawn|snake|snake|snake|snake|snake
20260827-overnight,slider,snake5-pawn,84801,20260827-overnight|snake5-pawn|84801|snake5-pawn-s84801-r2.jsonl.gz,reflex,2.727272727272727,derived,3,25,120,2000,pawn|snake|snake|snake|snake|snake
20260827-overnight,slider,snake5-pawn,84801,20260827-overnight|snake5-pawn|84801|snake5-pawn-s84801-r2.jsonl.gz,lobster-slider,0.0,derived,3,25,120,2000,pawn|snake|snake|snake|snake|snake
20260827-overnight,slider,null-snake6,84812,20260827-overnight|null-snake6|84812|null-snake6-s84812-r1.jsonl.gz,reflex,0.375,derived,3,25,120,2000,snake|snake|snake|snake|snake|snake
20260827-overnight,slider,null-snake6,84812,20260827-overnight|null-snake6|84812|null-snake6-s84812-r1.jsonl.gz,lobster-slider,2.625,derived,3,25,120,2000,snake|snake|snake|snake|snake|snake
20260827-overnight,slider,null-snake6,84812,20260827-overnight|null-snake6|84812|null-snake6-s84812-r1.jsonl.gz,lobster-material,0.0,derived,3,25,120,2000,snake|snake|snake|snake|snake|snake
20260827-overnight,slider,snake5-queen,84813,20260827-overnight|snake5-queen|84813|snake5-queen-s84813-r0.jsonl.gz,lobster-slider,2.1492537313432836,derived,3,25,120,2000,queen|snake|snake|snake|snake|snake
20260827-overnight,slider,snake5-queen,84813,20260827-overnight|snake5-queen|84813|snake5-queen-s84813-r0.jsonl.gz,lobster-material,0.8507462686567164,derived,3,25,120,2000,queen|snake|snake|snake|snake|snake
20260827-overnight,slider,snake5-queen,84813,20260827-overnight|snake5-queen|84813|snake5-queen-s84813-r0.jsonl.gz,reflex,0.0,derived,3,25,120,2000,queen|snake|snake|snake|snake|snake
20260827-overnight,slider,snake5-pawn,84810,20260827-overnight|snake5-pawn|84810|snake5-pawn-s84810-r0.jsonl.gz,lobster-slider,2.357142857142857,derived,3,25,120,2000,pawn|snake|snake|snake|snake|snake
20260827-overnight,slider,snake5-pawn,84810,20260827-overnight|snake5-pawn|84810|snake5-pawn-s84810-r0.jsonl.gz,lobster-material,0.0,derived,3,25,120,2000,pawn|snake|snake|snake|snake|snake
20260827-overnight,slider,snake5-pawn,84810,20260827-overnight|snake5-pawn|84810|snake5-pawn-s84810-r0.jsonl.gz,reflex,0.6428571428571429,derived,3,25,120,2000,pawn|snake|snake|snake|snake|snake
20260827-overnight,slider,null-snake6,84809,20260827-overnight|null-snake6|84809|null-snake6-s84809-r2.jsonl.gz,lobster-material,0.7142857142857143,derived,3,25,120,2000,snake|snake|snake|snake|snake|snake
20260827-overnight,slider,null-snake6,84809,20260827-overnight|null-snake6|84809|null-snake6-s84809-r2.jsonl.gz,reflex,0.0,derived,3,25,120,2000,snake|snake|snake|snake|snake|snake
20260827-overnight,slider,null-snake6,84809,20260827-overnight|null-snake6|84809|null-snake6-s84809-r2.jsonl.gz,lobster-slider,2.2857142857142856,derived,3,25,120,2000,snake|snake|snake|snake|snake|snake
20260827-overnight,slider,headline-mix-king,84813,20260827-overnight|headline-mix-king|84813|headline-mix-king-s84813-r0.jsonl.gz,lobster-slider,1.0384615384615385,derived,3,25,120,2000,king|queen|rook|knight|snake|snake
20260827-overnight,slider,headline-mix-king,84813,20260827-overnight|headline-mix-king|84813|headline-mix-king-s84813-r0.jsonl.gz,lobster-material,1.9615384615384615,derived,3,25,120,2000,king|queen|rook|knight|snake|snake
20260827-overnight,slider,headline-mix-king,84813,20260827-overnight|headline-mix-king|84813|headline-mix-king-s84813-r0.jsonl.gz,reflex,0.0,derived,3,25,120,2000,king|queen|rook|knight|snake|snake
20260827-overnight,slider,snake5-queen,84806,20260827-overnight|snake5-queen|84806|snake5-queen-s84806-r1.jsonl.gz,reflex,0.0,derived,3,25,120,2000,queen|snake|snake|snake|snake|snake
20260827-overnight,slider,snake5-queen,84806,20260827-overnight|snake5-queen|84806|snake5-queen-s84806-r1.jsonl.gz,lobster-slider,2.225806451612903,derived,3,25,120,2000,queen|snake|snake|snake|snake|snake
20260827-overnight,slider,snake5-queen,84806,20260827-overnight|snake5-queen|84806|snake5-queen-s84806-r1.jsonl.gz,lobster-material,0.7741935483870968,derived,3,25,120,2000,queen|snake|snake|snake|snake|snake
20260827-overnight,slider,snake5-pawn,84802,20260827-overnight|snake5-pawn|84802|snake5-pawn-s84802-r0.jsonl.gz,lobster-slider,1.3448275862068966,derived,3,25,120,2000,pawn|snake|snake|snake|snake|snake
20260827-overnight,slider,snake5-pawn,84802,20260827-overnight|snake5-pawn|84802|snake5-pawn-s84802-r0.jsonl.gz,lobster-material,0.0,derived,3,25,120,2000,pawn|snake|snake|snake|snake|snake
20260827-overnight,slider,snake5-pawn,84802,20260827-overnight|snake5-pawn|84802|snake5-pawn-s84802-r0.jsonl.gz,reflex,1.6551724137931034,derived,3,25,120,2000,pawn|snake|snake|snake|snake|snake
20260827-overnight,slider,snake5-queen,84808,20260827-overnight|snake5-queen|84808|snake5-queen-s84808-r0.jsonl.gz,lobster-slider,0.8289473684210527,derived,3,25,120,2000,queen|snake|snake|snake|snake|snake
20260827-overnight,slider,snake5-queen,84808,20260827-overnight|snake5-queen|84808|snake5-queen-s84808-r0.jsonl.gz,lobster-material,1.894736842105263,derived,3,25,120,2000,queen|snake|snake|snake|snake|snake
20260827-overnight,slider,snake5-queen,84808,20260827-overnight|snake5-queen|84808|snake5-queen-s84808-r0.jsonl.gz,reflex,0.27631578947368424,derived,3,25,120,2000,queen|snake|snake|snake|snake|snake
20260827-overnight,slider,snake5-pawn,84804,20260827-overnight|snake5-pawn|84804|snake5-pawn-s84804-r1.jsonl.gz,reflex,0.0,derived,3,25,120,2000,pawn|snake|snake|snake|snake|snake
20260827-overnight,slider,snake5-pawn,84804,20260827-overnight|snake5-pawn|84804|snake5-pawn-s84804-r1.jsonl.gz,lobster-slider,1.8461538461538463,derived,3,25,120,2000,pawn|snake|snake|snake|snake|snake
20260827-overnight,slider,snake5-pawn,84804,20260827-overnight|snake5-pawn|84804|snake5-pawn-s84804-r1.jsonl.gz,lobster-material,1.1538461538461537,derived,3,25,120,2000,pawn|snake|snake|snake|snake|snake
20260827-overnight,slider,snake5-queen,84807,20260827-overnight|snake5-queen|84807|snake5-queen-s84807-r1.jsonl.gz,reflex,0.0,derived,3,25,120,2000,queen|snake|snake|snake|snake|snake
20260827-overnight,slider,snake5-queen,84807,20260827-overnight|snake5-queen|84807|snake5-queen-s84807-r1.jsonl.gz,lobster-slider,1.8970588235294117,derived,3,25,120,2000,queen|snake|snake|snake|snake|snake
20260827-overnight,slider,snake5-queen,84807,20260827-overnight|snake5-queen|84807|snake5-queen-s84807-r1.jsonl.gz,lobster-material,1.1029411764705883,derived,3,25,120,2000,queen|snake|snake|snake|snake|snake
20260827-overnight,slider,snake5-pawn,84812,20260827-overnight|snake5-pawn|84812|snake5-pawn-s84812-r2.jsonl.gz,lobster-material,1.125,derived,3,25,120,2000,pawn|snake|snake|snake|snake|snake
20260827-overnight,slider,snake5-pawn,84812,20260827-overnight|snake5-pawn|84812|snake5-pawn-s84812-r2.jsonl.gz,reflex,1.25,derived,3,25,120,2000,pawn|snake|snake|snake|snake|snake
20260827-overnight,slider,snake5-pawn,84812,20260827-overnight|snake5-pawn|84812|snake5-pawn-s84812-r2.jsonl.gz,lobster-slider,0.625,derived,3,25,120,2000,pawn|snake|snake|snake|snake|snake
20260827-overnight,slider,headline-mix-king,84801,20260827-overnight|headline-mix-king|84801|headline-mix-king-s84801-r2.jsonl.gz,lobster-material,3.0,derived,3,25,120,2000,king|queen|rook|knight|snake|snake
20260827-overnight,slider,headline-mix-king,84801,20260827-overnight|headline-mix-king|84801|headline-mix-king-s84801-r2.jsonl.gz,reflex,0.0,derived,3,25,120,2000,king|queen|rook|knight|snake|snake
20260827-overnight,slider,headline-mix-king,84801,20260827-overnight|headline-mix-king|84801|headline-mix-king-s84801-r2.jsonl.gz,lobster-slider,0.0,derived,3,25,120,2000,king|queen|rook|knight|snake|snake
20260827-overnight,slider,null-snake6,84813,20260827-overnight|null-snake6|84813|null-snake6-s84813-r1.jsonl.gz,reflex,0.0,derived,3,25,120,2000,snake|snake|snake|snake|snake|snake
20260827-overnight,slider,null-snake6,84813,20260827-overnight|null-snake6|84813|null-snake6-s84813-r1.jsonl.gz,lobster-slider,2.5344827586206895,derived,3,25,120,2000,snake|snake|snake|snake|snake|snake
20260827-overnight,slider,null-snake6,84813,20260827-overnight|null-snake6|84813|null-snake6-s84813-r1.jsonl.gz,lobster-material,0.46551724137931033,derived,3,25,120,2000,snake|snake|snake|snake|snake|snake
20260827-overnight,slider,null-snake6,84802,20260827-overnight|null-snake6|84802|null-snake6-s84802-r1.jsonl.gz,reflex,0.5,derived,3,25,120,2000,snake|snake|snake|snake|snake|snake
20260827-overnight,slider,null-snake6,84802,20260827-overnight|null-snake6|84802|null-snake6-s84802-r1.jsonl.gz,lobster-slider,2.5,derived,3,25,120,2000,snake|snake|snake|snake|snake|snake
20260827-overnight,slider,null-snake6,84802,20260827-overnight|null-snake6|84802|null-snake6-s84802-r1.jsonl.gz,lobster-material,0.0,derived,3,25,120,2000,snake|snake|snake|snake|snake|snake
20260827-overnight,slider,snake5-queen,84809,20260827-overnight|snake5-queen|84809|snake5-queen-s84809-r0.jsonl.gz,lobster-slider,3.0,derived,3,25,120,2000,queen|snake|snake|snake|snake|snake
20260827-overnight,slider,snake5-queen,84809,20260827-overnight|snake5-queen|84809|snake5-queen-s84809-r0.jsonl.gz,lobster-material,0.0,derived,3,25,120,2000,queen|snake|snake|snake|snake|snake
20260827-overnight,slider,snake5-queen,84809,20260827-overnight|snake5-queen|84809|snake5-queen-s84809-r0.jsonl.gz,reflex,0.0,derived,3,25,120,2000,queen|snake|snake|snake|snake|snake
20260827-overnight,slider,headline-mix-king,84801,20260827-overnight|headline-mix-king|84801|headline-mix-king-s84801-r1.jsonl.gz,reflex,0.0,derived,3,25,120,2000,king|queen|rook|knight|snake|snake
20260827-overnight,slider,headline-mix-king,84801,20260827-overnight|headline-mix-king|84801|headline-mix-king-s84801-r1.jsonl.gz,lobster-slider,3.0,derived,3,25,120,2000,king|queen|rook|knight|snake|snake
20260827-overnight,slider,headline-mix-king,84801,20260827-overnight|headline-mix-king|84801|headline-mix-king-s84801-r1.jsonl.gz,lobster-material,0.0,derived,3,25,120,2000,king|queen|rook|knight|snake|snake
20260827-overnight,slider,null-snake6,84814,20260827-overnight|null-snake6|84814|null-snake6-s84814-r2.jsonl.gz,lobster-material,0.6346153846153846,derived,3,25,120,2000,snake|snake|snake|snake|snake|snake
20260827-overnight,slider,null-snake6,84814,20260827-overnight|null-snake6|84814|null-snake6-s84814-r2.jsonl.gz,reflex,0.0,derived,3,25,120,2000,snake|snake|snake|snake|snake|snake
20260827-overnight,slider,null-snake6,84814,20260827-overnight|null-snake6|84814|null-snake6-s84814-r2.jsonl.gz,lobster-slider,2.3653846153846154,derived,3,25,120,2000,snake|snake|snake|snake|snake|snake
20260827-overnight,slider,headline-mix-king,84816,20260827-overnight|headline-mix-king|84816|headline-mix-king-s84816-r0.jsonl.gz,lobster-slider,0.0,derived,3,25,120,2000,king|queen|rook|knight|snake|snake
20260827-overnight,slider,headline-mix-king,84816,20260827-overnight|headline-mix-king|84816|headline-mix-king-s84816-r0.jsonl.gz,lobster-material,3.0,derived,3,25,120,2000,king|queen|rook|knight|snake|snake
20260827-overnight,slider,headline-mix-king,84816,20260827-overnight|headline-mix-king|84816|headline-mix-king-s84816-r0.jsonl.gz,reflex,0.0,derived,3,25,120,2000,king|queen|rook|knight|snake|snake
20260827-overnight,slider,snake5-queen,84805,20260827-overnight|snake5-queen|84805|snake5-queen-s84805-r1.jsonl.gz,reflex,0.0,derived,3,25,120,2000,queen|snake|snake|snake|snake|snake
20260827-overnight,slider,snake5-queen,84805,20260827-overnight|snake5-queen|84805|snake5-queen-s84805-r1.jsonl.gz,lobster-slider,1.6849315068493151,derived,3,25,120,2000,queen|snake|snake|snake|snake|snake
20260827-overnight,slider,snake5-queen,84805,20260827-overnight|snake5-queen|84805|snake5-queen-s84805-r1.jsonl.gz,lobster-material,1.3150684931506849,derived,3,25,120,2000,queen|snake|snake|snake|snake|snake
20260827-overnight,slider,headline-mix-king,84805,20260827-overnight|headline-mix-king|84805|headline-mix-king-s84805-r1.jsonl.gz,reflex,0.0,derived,3,25,120,2000,king|queen|rook|knight|snake|snake
20260827-overnight,slider,headline-mix-king,84805,20260827-overnight|headline-mix-king|84805|headline-mix-king-s84805-r1.jsonl.gz,lobster-slider,3.0,derived,3,25,120,2000,king|queen|rook|knight|snake|snake
20260827-overnight,slider,headline-mix-king,84805,20260827-overnight|headline-mix-king|84805|headline-mix-king-s84805-r1.jsonl.gz,lobster-material,0.0,derived,3,25,120,2000,king|queen|rook|knight|snake|snake
20260827-overnight,slider,snake5-pawn,84810,20260827-overnight|snake5-pawn|84810|snake5-pawn-s84810-r2.jsonl.gz,lobster-material,0.5454545454545454,derived,3,25,120,2000,pawn|snake|snake|snake|snake|snake
20260827-overnight,slider,snake5-pawn,84810,20260827-overnight|snake5-pawn|84810|snake5-pawn-s84810-r2.jsonl.gz,reflex,2.4545454545454546,derived,3,25,120,2000,pawn|snake|snake|snake|snake|snake
20260827-overnight,slider,snake5-pawn,84810,20260827-overnight|snake5-pawn|84810|snake5-pawn-s84810-r2.jsonl.gz,lobster-slider,0.0,derived,3,25,120,2000,pawn|snake|snake|snake|snake|snake
20260827-overnight,slider,headline-mix-king,84810,20260827-overnight|headline-mix-king|84810|headline-mix-king-s84810-r0.jsonl.gz,lobster-slider,0.0,derived,3,25,120,2000,king|queen|rook|knight|snake|snake
20260827-overnight,slider,headline-mix-king,84810,20260827-overnight|headline-mix-king|84810|headline-mix-king-s84810-r0.jsonl.gz,lobster-material,3.0,derived,3,25,120,2000,king|queen|rook|knight|snake|snake
